Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 50000. RT flexibility: 1. Blank can be this fraction of a sample: 5. S/N ratio: 5. Parts per million flexibility: 6. Processed on: 2021-05-03 14:01:51. 
"","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag"
"33","Acetyl-L-carnitine",7.63,75658064,1419984,"3818341",-2,NA,NA,NA,7.74,7.83,7.65,NA,471046,NA,"",75658064,3,NA,9,"200821_Smp_StaB4_B",NA,NA,NA
"34","Acetyl-L-carnitine",7.78,79943752,1651184,"4042306",-1.3,NA,NA,NA,7.74,7.83,7.65,NA,471046,NA,"",79943752,3,NA,9,"200821_Smp_StaB4_C",NA,NA,NA
"35","Acetyl-L-carnitine",7.8,47034968,1060437,"2661829",-1.8,NA,NA,NA,7.74,7.83,7.65,NA,471046,NA,"",47034968,3,NA,9,"200821_Smp_StaB5_A",NA,NA,NA
"36","Acetyl-L-carnitine",7.75,55326528,660864,"3146432",-2.7,NA,NA,NA,7.74,7.83,7.65,NA,471046,NA,"",55326528,3,NA,9,"200821_Smp_StaB5_B",NA,NA,NA
"37","Acetyl-L-carnitine",7.73,83590432,965632,"4260461",-1.6,NA,NA,NA,7.74,7.83,7.65,NA,471046,NA,"",83590432,3,NA,9,"200821_Smp_StaB5_C",NA,NA,NA
"38","Adenine",5.17,335920544,9980587,"15379658",-3,NA,NA,NA,5.105,5.19,5.01,NA,6655234,NA,"",335920544,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA
"39","Adenine",5.09,337049024,9431079,"14086730",-4.1,NA,NA,NA,5.105,5.19,5.01,NA,6655234,NA,"",337049024,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA
"40","Adenine",5.09,327878368,8474517,"14811147",-3.6,NA,NA,NA,5.105,5.19,5.01,NA,6655234,NA,"",327878368,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA
"41","Adenine",5.09,455001216,9055937,"22870540",-3.5,NA,NA,NA,5.105,5.19,5.01,NA,7838072,NA,"",455001216,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA
"42","Adenine",5.05,657206144,16828840,"34263536",-2.5,NA,NA,NA,5.105,5.19,5.01,NA,7838072,NA,"",657206144,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA
"43","Adenine",5.16,459354688,11884395,"23635380",-3.4,NA,NA,NA,5.105,5.19,5.01,NA,7838072,NA,"",459354688,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA
"44","Adenine",5.16,123846888,2686085,"5238161",-3.7,NA,NA,NA,5.105,5.19,5.01,NA,4351773,NA,"",123846888,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA
"45","Adenine",5.06,171683440,989159,"7628666",-4.4,NA,NA,NA,5.105,5.19,5.01,NA,4351773,NA,"",171683440,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA
"46","Adenine",5.09,181518720,5599104,"8939988",-3.1,NA,NA,NA,5.105,5.19,5.01,NA,4351773,NA,"",181518720,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA
"47","Adenine",5.09,109490800,0,"4635374",-3.4,NA,NA,NA,5.105,5.19,5.01,NA,5217975,NA,"",109490800,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA
"48","Adenine",5.13,1107127552,48918348,"51956460",-3.1,NA,NA,NA,5.105,5.19,5.01,NA,5217975,NA,"",1107127552,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA
"49","Adenine",5.09,697655872,21177118,"35502496",-4.2,NA,NA,NA,5.105,5.19,5.01,NA,5217975,NA,"",697655872,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA
"50","Adenine",5.11,536709920,13295957,"26622902",-4,NA,NA,NA,5.105,5.19,5.01,NA,5217975,NA,"",536709920,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA
"51","Adenine",5.11,345387840,12817640,"13831869",-3.5,NA,NA,NA,5.105,5.19,5.01,NA,5217975,NA,"",345387840,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA
"52","Adenine",5.14,368643552,9291957,"18691394",-3.1,NA,NA,NA,5.105,5.19,5.01,NA,5217975,NA,"",368643552,1,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA
"53","Adenine",5.14,787202880,33920940,"33237150",-3.7,NA,NA,NA,5.105,5.19,5.01,NA,5217975,NA,"",787202880,1,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA
"54","Adenine",5.12,95410352,6270709,"3983257",-3.4,NA,NA,NA,5.105,5.19,5.01,NA,5217975,NA,"",95410352,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA
"55","Adenine",5.12,185361312,7691804,"10878122",-2.7,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",185361312,3,NA,9,"200821_Smp_Hero1_A",NA,NA,NA
"56","Adenine",5.03,275221536,8986510,"13952891",-4.2,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",275221536,3,NA,9,"200821_Smp_Hero1_B",NA,NA,NA
"57","Adenine",5.09,202295968,7951174,"9801727",-4,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",202295968,3,NA,9,"200821_Smp_Hero1_C",NA,NA,NA
"58","Adenine",5.08,160712800,5649931,"7908065",-4.3,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",160712800,5,NA,9,"200821_Smp_StaB1_A",NA,NA,NA
"59","Adenine",5.14,375411680,13023128,"20868292",-3.5,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",375411680,5,NA,9,"200821_Smp_StaB1_B",NA,NA,NA
"60","Adenine",5.17,213294640,6383508,"10736476",-2.7,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",213294640,5,NA,9,"200821_Smp_StaB1_C",NA,NA,NA
"61","Adenine",5.09,163605056,5842317,"8500015",-4.1,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",163605056,5,NA,9,"200821_Smp_StaB1_D",NA,NA,NA
"62","Adenine",5.21,137056912,4346367,"7007337",-3,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",137056912,5,NA,9,"200821_Smp_StaB1_E",NA,NA,NA
"63","Adenine",5.19,229409872,7565419,"11643610",-1.9,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",229409872,3,NA,9,"200821_Smp_StaB2_A",NA,NA,NA
"64","Adenine",5.12,192207376,8046540,"9607757",-3.9,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",192207376,3,NA,9,"200821_Smp_StaB2_B",NA,NA,NA
"65","Adenine",5.04,144976880,5065666,"7341249",-4.2,NA,NA,NA,5.105,5.19,5.01,NA,9906937,NA,"",144976880,3,NA,9,"200821_Smp_StaB2_C",NA,NA,NA
"66","Adenine",5.05,217017760,7338616,"10928710",-3.8,NA,NA,NA,5.105,5.19,5.01,NA,7175777,NA,"",217017760,3,NA,9,"200821_Smp_StaB3_A",NA,NA,NA
"67","Adenine",5.14,272172352,9534747,"13514326",-3.5,NA,NA,NA,5.105,5.19,5.01,NA,7175777,NA,"",272172352,3,NA,9,"200821_Smp_StaB3_B",NA,NA,NA
"68","Adenine",5.14,187471008,4446798,"8928609",-4.1,NA,NA,NA,5.105,5.19,5.01,NA,7175777,NA,"",187471008,3,NA,9,"200821_Smp_StaB3_C",NA,NA,NA
"69","Adenine",5.16,207620944,6967091,"10419934",-2.9,NA,NA,NA,5.105,5.19,5.01,NA,9761013,NA,"",207620944,3,NA,9,"200821_Smp_StaB4_A",NA,NA,NA
"70","Adenine",5.04,152217408,5604578,"7457721",-3.7,NA,NA,NA,5.105,5.19,5.01,NA,9761013,NA,"",152217408,3,NA,9,"200821_Smp_StaB4_B",NA,NA,NA
"71","Adenine",5.17,114324400,3901070,"5805898",-2.8,NA,NA,NA,5.105,5.19,5.01,NA,9761013,NA,"",114324400,3,NA,9,"200821_Smp_StaB4_C",NA,NA,NA
"72","Adenine",5.13,388641664,11127262,"20086994",-3.7,NA,NA,NA,5.105,5.19,5.01,NA,9761013,NA,"",388641664,3,NA,9,"200821_Smp_StaB5_A",NA,NA,NA
"73","Adenine",5.12,277635264,9799082,"14684632",-4.6,NA,NA,NA,5.105,5.19,5.01,NA,9761013,NA,"",277635264,3,NA,9,"200821_Smp_StaB5_B",NA,NA,NA
"74","Adenine",5.04,342620736,10389347,"17562046",-3.3,NA,NA,NA,5.105,5.19,5.01,NA,9761013,NA,"",342620736,3,NA,9,"200821_Smp_StaB5_C",NA,NA,NA
"75","Adenosine",4.95,858553984,11357303,"30306420",-1.6,NA,NA,NA,4.88625,4.98,4.78,NA,406073,NA,"",858553984,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA
"76","Adenosine",4.92,935309504,12056526,"36639412",-2.7,NA,NA,NA,4.88625,4.98,4.78,NA,406073,NA,"",935309504,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA
"77","Adenosine",4.83,605763200,7538790,"21998338",-2.3,NA,NA,NA,4.88625,4.98,4.78,NA,406073,NA,"",605763200,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA
"78","Adenosine",4.84,391699456,4875302,"14007638",-1.9,NA,NA,NA,4.88625,4.98,4.78,NA,512922,NA,"",391699456,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA
"79","Adenosine",4.87,406719168,7134365,"16399435",-0.8,NA,NA,NA,4.88625,4.98,4.78,NA,512922,NA,"",406719168,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA
"80","Adenosine",4.97,359603360,4715656,"12665282",-1.7,NA,NA,NA,4.88625,4.98,4.78,NA,512922,NA,"",359603360,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA
"81","Adenosine",4.9,277791040,4060668,"10009725",-2.1,NA,NA,NA,4.88625,4.98,4.78,NA,229678,NA,"",277791040,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA
"82","Adenosine",4.89,355396480,4658350,"13147145",-2.9,NA,NA,NA,4.88625,4.98,4.78,NA,229678,NA,"",355396480,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA
"83","Adenosine",4.87,343935264,6389559,"12836488",-1.7,NA,NA,NA,4.88625,4.98,4.78,NA,229678,NA,"",343935264,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA
"84","Adenosine",4.87,204120160,2924683,"7594379",-1.9,NA,NA,NA,4.88625,4.98,4.78,NA,357541,NA,"",204120160,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA
"85","Adenosine",4.84,1739601152,18960548,"61591204",-1.7,NA,NA,NA,4.88625,4.98,4.78,NA,357541,NA,"",1739601152,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA
"86","Adenosine",4.82,742949184,12825560,"27854446",-2.5,NA,NA,NA,4.88625,4.98,4.78,NA,357541,NA,"",742949184,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA
"87","Adenosine",4.87,399980000,5702183,"14891366",-2.3,NA,NA,NA,4.88625,4.98,4.78,NA,357541,NA,"",399980000,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA
"88","Adenosine",4.84,1166658048,14098809,"42562060",-2.2,NA,NA,NA,4.88625,4.98,4.78,NA,357541,NA,"",1166658048,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA
"89","Adenosine",4.87,133027744,1332566,"4891066",-1.3,NA,NA,NA,4.88625,4.98,4.78,NA,357541,NA,"",133027744,1,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA
"90","Adenosine",4.89,1480407424,22628914,"61786024",-2.3,NA,NA,NA,4.88625,4.98,4.78,NA,357541,NA,"",1480407424,1,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA
"91","Adenosine",4.81,258120768,2977493,"9558875",-1.8,NA,NA,NA,4.88625,4.98,4.78,NA,357541,NA,"",258120768,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA
"92","Adenosine",4.86,34526356,471779,"1267670",-0.9,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",34526356,3,NA,9,"200821_Smp_Hero1_A",NA,NA,NA
"93","Adenosine",4.83,60684224,472578,"2336416",-2.4,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",60684224,3,NA,9,"200821_Smp_Hero1_B",NA,NA,NA
"94","Adenosine",4.89,63402952,166262,"2253829",-2.2,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",63402952,3,NA,9,"200821_Smp_Hero1_C",NA,NA,NA
"95","Adenosine",4.83,57109204,0,"2086323",-2.5,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",57109204,5,NA,9,"200821_Smp_StaB1_A",NA,NA,NA
"96","Adenosine",4.95,89770560,4070904,"3455170",-1.8,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",89770560,5,NA,9,"200821_Smp_StaB1_B",NA,NA,NA
"97","Adenosine",4.92,91289360,1316852,"3539200",-0.9,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",91289360,5,NA,9,"200821_Smp_StaB1_C",NA,NA,NA
"98","Adenosine",4.9,67931072,827181,"2577616",-2.3,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",67931072,5,NA,9,"200821_Smp_StaB1_D",NA,NA,NA
"99","Adenosine",4.95,67192552,688936,"2628699",-1.2,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",67192552,5,NA,9,"200821_Smp_StaB1_E",NA,NA,NA
"100","Adenosine",4.97,149807520,2733079,"5766621",-0.2,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",149807520,3,NA,9,"200821_Smp_StaB2_A",NA,NA,NA
"101","Adenosine",4.87,134092864,1698168,"5273265",-2.1,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",134092864,3,NA,9,"200821_Smp_StaB2_B",NA,NA,NA
"102","Adenosine",4.77,118711216,788455,"4314422",-2.4,NA,NA,NA,4.88625,4.98,4.78,NA,1006892,NA,"",118711216,3,NA,9,"200821_Smp_StaB2_C",NA,NA,NA
"103","Adenosine",4.86,134261520,838810,"5204950",-2.1,NA,NA,NA,4.88625,4.98,4.78,NA,1772212,NA,"",134261520,3,NA,9,"200821_Smp_StaB3_A",NA,NA,NA
"104","Adenosine",4.79,186492240,5217647,"6661266",-1.8,NA,NA,NA,4.88625,4.98,4.78,NA,1772212,NA,"",186492240,3,NA,9,"200821_Smp_StaB3_B",NA,NA,NA
"105","Adenosine",4.84,175732912,3172374,"6867838",-2.4,NA,NA,NA,4.88625,4.98,4.78,NA,1772212,NA,"",175732912,3,NA,9,"200821_Smp_StaB3_C",NA,NA,NA
"106","Adenosine",4.97,202496704,4164655,"7881520",-1.2,NA,NA,NA,4.88625,4.98,4.78,NA,2771402,NA,"",202496704,3,NA,9,"200821_Smp_StaB4_A",NA,NA,NA
"107","Adenosine",4.85,154659328,2721195,"5940203",-2,NA,NA,NA,4.88625,4.98,4.78,NA,2771402,NA,"",154659328,3,NA,9,"200821_Smp_StaB4_B",NA,NA,NA
"108","Adenosine",4.97,182753424,2205633,"6633612",-1.1,NA,NA,NA,4.88625,4.98,4.78,NA,2771402,NA,"",182753424,3,NA,9,"200821_Smp_StaB4_C",NA,NA,NA
"109","Adenosine",4.85,174049808,5400968,"6574008",-1.8,NA,NA,NA,4.88625,4.98,4.78,NA,2771402,NA,"",174049808,3,NA,9,"200821_Smp_StaB5_A",NA,NA,NA
"110","Adenosine",4.93,105876736,2070010,"4151626",-2.9,NA,NA,NA,4.88625,4.98,4.78,NA,2771402,NA,"",105876736,3,NA,9,"200821_Smp_StaB5_B",NA,NA,NA
"111","Adenosine",4.82,144751392,1359215,"5330436",-1.6,NA,NA,NA,4.88625,4.98,4.78,NA,2771402,NA,"",144751392,3,NA,9,"200821_Smp_StaB5_C",NA,NA,NA
"112","Adenosyl Homocysteine",9.88,6339045,0,"296115",-0.8,NA,NA,NA,9.94625,10.26,9.37,NA,41538,NA,"",6339045,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA
"113","Adenosyl Homocysteine",10.01,9476431,0,"490839",-1.8,NA,NA,NA,9.94625,10.26,9.37,NA,41538,NA,"",9476431,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA
"114","Adenosyl Homocysteine",10.27,12607069,0,"925834",-1.6,NA,NA,NA,9.94625,10.26,9.37,NA,41538,NA,"",12607069,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA
"115","Adenosyl Homocysteine",10.21,5174917,0,"336583",-1.3,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",5174917,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA
"116","Adenosyl Homocysteine",10.18,3479137,0,"245298",-0.2,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",3479137,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA
"117","Adenosyl Homocysteine",9.97,3233890,0,"252741",-0.8,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",3233890,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA
"118","Adenosyl Homocysteine",10.18,396423,0,"55739",-1.4,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",396423,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA
"119","Adenosyl Homocysteine",10.17,731953,0,"66089",-1.8,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",731953,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA
"120","Adenosyl Homocysteine",10.21,644433,0,"68723",-0.8,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",644433,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA
"121","Adenosyl Homocysteine",10.21,3804051,0,"315867",-1,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",3804051,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA
"122","Adenosyl Homocysteine",10.04,817112,0,"72666",-1,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",817112,1,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA
"123","Adenosyl Homocysteine",10.04,0,0,"0",NA,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,0,NA,"areaminFlag, ",NA,1,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA
"124","Adenosyl Homocysteine",9.9,0,0,"0",NA,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,0,NA,"areaminFlag, ",NA,1,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA
"125","Adenosyl Homocysteine",10.18,185510,0,"32491",-1.8,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",185510,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA
"126","Adenosyl Homocysteine",10.41,21242,0,"8881",0.7,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,0,NA,"areaminFlag, ",NA,0,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA
"127","Adenosyl Homocysteine",9.83,0,0,"0",NA,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,0,NA,"areaminFlag, ",NA,0,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA
"128","Adenosyl Homocysteine",10.08,50493,0,"10639",0.5,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",50493,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA
"129","Adenosyl Homocysteine",10.75,20632,0,"5463",0.7,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,21434,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",9,"200821_Smp_Hero1_A",NA,NA,NA
"130","Adenosyl Homocysteine",10.43,7850,0,"4768",-0.9,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,21434,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",9,"200821_Smp_Hero1_B",NA,NA,NA
"131","Adenosyl Homocysteine",10.73,9319,0,"7265",0.1,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,21434,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",9,"200821_Smp_Hero1_C",NA,NA,NA
