Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 50000. RT flexibility: 1. Blank can be this fraction of a sample: 5. S/N ratio: 5. Parts per million flexibility: 6. Processed on: 2021-05-03 14:01:53. 
"","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag"
"28","2-Hydroxy-4-(methylthio)butyric_acid",2.09,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB2_C","SampleFlag",NA,NA
"29","2-Hydroxy-4-(methylthio)butyric_acid",1.99,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB3_A","SampleFlag",NA,NA
"30","2-Hydroxy-4-(methylthio)butyric_acid",1.95,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB3_B","SampleFlag",NA,NA
"31","2-Hydroxy-4-(methylthio)butyric_acid",1.93,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB3_C","SampleFlag",NA,NA
"32","2-Hydroxy-4-(methylthio)butyric_acid",2.09,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB4_A","SampleFlag",NA,NA
"33","2-Hydroxy-4-(methylthio)butyric_acid",2.07,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB4_B","SampleFlag",NA,NA
"34","2-Hydroxy-4-(methylthio)butyric_acid",1.95,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB4_C","SampleFlag",NA,NA
"35","2-Hydroxy-4-(methylthio)butyric_acid",2.03,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB5_A","SampleFlag",NA,NA
"36","2-Hydroxy-4-(methylthio)butyric_acid",2.08,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB5_B","SampleFlag",NA,NA
"37","2-Hydroxy-4-(methylthio)butyric_acid",2.01,0,0,"0",NA,NA,NA,"areaminFlag",2.25625,2.37,1.99,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB5_C","SampleFlag",NA,NA
"38","3-Sulfopyruvic Acid",14.42,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,120201,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_20ppt3C_A","SampleFlag",NA,NA
"39","3-Sulfopyruvic Acid",14.29,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,120201,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_20ppt3C_B","SampleFlag",NA,NA
"40","3-Sulfopyruvic Acid",14.4,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,120201,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_20ppt3C_C","SampleFlag",NA,NA
"41","3-Sulfopyruvic Acid",15.1,12179,0,"8150",0.6,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_35ppt0C_A","SampleFlag",NA,NA
"42","3-Sulfopyruvic Acid",14.85,28558,0,"14248",-0.7,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_35ppt0C_B","SampleFlag",NA,NA
"43","3-Sulfopyruvic Acid",14.75,14917,0,"14792",0,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_35ppt0C_C","SampleFlag",NA,NA
"44","3-Sulfopyruvic Acid",14.4,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,18673,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_50ppt-3C_A","SampleFlag",NA,NA
"45","3-Sulfopyruvic Acid",14.88,20830,0,"18775",-1.5,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,18673,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_50ppt-3C_B","SampleFlag",NA,NA
"46","3-Sulfopyruvic Acid",14.53,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,18673,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_50ppt-3C_C","SampleFlag",NA,NA
"47","3-Sulfopyruvic Acid",14.98,45809,0,"16906",-1.9,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,0,NA,"areaminFlag, SampleFlag",NA,0,NA,0,"200821_Smp_Ev15SW_A","SampleFlag",NA,NA
"48","3-Sulfopyruvic Acid",14.83,24056,0,"8492",0.3,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,0,NA,"areaminFlag, SampleFlag",NA,1,NA,0,"200821_Smp_Ev32Core_A","SampleFlag",NA,NA
"49","3-Sulfopyruvic Acid",14.48,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,0,NA,"areaminFlag, SampleFlag",NA,1,NA,0,"200821_Smp_Ev32Core_B","SampleFlag",NA,NA
"50","3-Sulfopyruvic Acid",15.04,89550,0,"20215",-0.9,NA,NA,NA,14.78625,15.13,14.28,NA,0,NA,"SampleFlag",NA,1,NA,0,"200821_Smp_Ev32Core_C","SampleFlag",NA,NA
"51","3-Sulfopyruvic Acid",15.02,255721,0,"26757",-1.4,NA,NA,NA,14.78625,15.13,14.28,NA,0,NA,"SampleFlag",NA,1,NA,0,"200821_Smp_Ev37Core_A","SampleFlag",NA,NA
"52","3-Sulfopyruvic Acid",14.35,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,0,NA,"areaminFlag, SampleFlag",NA,0,NA,0,"200821_Smp_Ev51Slush_A","SampleFlag",NA,NA
"53","3-Sulfopyruvic Acid",14.91,58109,0,"15993",-0.7,NA,NA,NA,14.78625,15.13,14.28,NA,0,NA,"SampleFlag",NA,1,NA,0,"200821_Smp_EvXCore_A","SampleFlag",NA,NA
"54","3-Sulfopyruvic Acid",15.09,28954,0,"12454",-0.6,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,0,NA,"areaminFlag, SampleFlag",NA,0,NA,0,"200821_Smp_EvXSW_A","SampleFlag",NA,NA
"55","3-Sulfopyruvic Acid",14.87,152694,0,"33888",-0.2,NA,NA,NA,14.78625,15.13,14.28,NA,79183,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_Hero1_A","SampleFlag",NA,NA
"56","3-Sulfopyruvic Acid",15.07,135424,0,"19937",-1.4,NA,NA,NA,14.78625,15.13,14.28,NA,79183,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_Hero1_B","SampleFlag",NA,NA
"57","3-Sulfopyruvic Acid",14.94,232237,0,"35579",-1.5,NA,NA,NA,14.78625,15.13,14.28,NA,79183,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_Hero1_C","SampleFlag",NA,NA
"58","3-Sulfopyruvic Acid",14.95,24205,0,"12259",-1.8,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,79183,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB1_A","SampleFlag",NA,NA
"59","3-Sulfopyruvic Acid",14.95,18555,0,"7653",0.3,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,79183,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB1_B","SampleFlag",NA,NA
"60","3-Sulfopyruvic Acid",14.75,67030,0,"10757",-0.8,NA,NA,NA,14.78625,15.13,14.28,NA,79183,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB1_C","SampleFlag",NA,NA
"61","3-Sulfopyruvic Acid",14.98,15600,0,"10887",-2.8,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,79183,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB1_D","SampleFlag",NA,NA
"62","3-Sulfopyruvic Acid",14.48,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,79183,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB1_E","SampleFlag",NA,NA
"63","3-Sulfopyruvic Acid",14.43,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,79183,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB2_A","SampleFlag",NA,NA
"64","3-Sulfopyruvic Acid",14.53,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,79183,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB2_B","SampleFlag",NA,NA
"65","3-Sulfopyruvic Acid",14.92,12634,0,"8742",-2.5,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,79183,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB2_C","SampleFlag",NA,NA
"66","3-Sulfopyruvic Acid",14.9,31228,0,"10631",-0.6,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,25864,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB3_A","SampleFlag",NA,NA
"67","3-Sulfopyruvic Acid",14.78,16018,0,"9648",-1.6,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,25864,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB3_B","SampleFlag",NA,NA
"68","3-Sulfopyruvic Acid",14.76,111536,0,"15014",-1.1,NA,NA,NA,14.78625,15.13,14.28,NA,25864,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB3_C","SampleFlag",NA,NA
"69","3-Sulfopyruvic Acid",14.73,54380,0,"14779",-0.7,NA,NA,NA,14.78625,15.13,14.28,NA,38041,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB4_A","SampleFlag",NA,NA
"70","3-Sulfopyruvic Acid",15,82851,0,"12135",-0.7,NA,NA,NA,14.78625,15.13,14.28,NA,38041,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB4_B","SampleFlag",NA,NA
"71","3-Sulfopyruvic Acid",14.53,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,38041,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB4_C","SampleFlag",NA,NA
"72","3-Sulfopyruvic Acid",14.81,14850,0,"15146",0,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,38041,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB5_A","SampleFlag",NA,NA
"73","3-Sulfopyruvic Acid",14.42,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,38041,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB5_B","SampleFlag",NA,NA
"74","3-Sulfopyruvic Acid",14.45,0,0,"0",NA,NA,NA,"areaminFlag",14.78625,15.13,14.28,NA,38041,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200821_Smp_StaB5_C","SampleFlag",NA,NA
"75","Aconitic Acid",14.98,1776200,0,"112742",-0.5,NA,NA,NA,15.04125,15.24,14.83,NA,259759,NA,"",1776200,2,NA,8,"200821_Smp_20ppt3C_A",NA,NA,NA
"76","Aconitic Acid",15.1,3257877,0,"174973",-0.7,NA,NA,NA,15.04125,15.24,14.83,NA,259759,NA,"",3257877,2,NA,8,"200821_Smp_20ppt3C_B",NA,NA,NA
"77","Aconitic Acid",15.13,373366,0,"28902",-0.7,NA,NA,NA,15.04125,15.24,14.83,NA,259759,"BlankFlag","BlankFlag, ",NA,2,NA,8,"200821_Smp_20ppt3C_C",NA,NA,NA
"78","Aconitic Acid",15.16,4422922,0,"164113",-0.6,NA,NA,NA,15.04125,15.24,14.83,NA,146008,NA,"",4422922,3,NA,8,"200821_Smp_35ppt0C_A",NA,NA,NA
"79","Aconitic Acid",15.13,1549252,0,"110709",0.8,NA,NA,NA,15.04125,15.24,14.83,NA,146008,NA,"",1549252,3,NA,8,"200821_Smp_35ppt0C_B",NA,NA,NA
"80","Aconitic Acid",15.01,3334944,0,"176897",-0.3,NA,NA,NA,15.04125,15.24,14.83,NA,146008,NA,"",3334944,3,NA,8,"200821_Smp_35ppt0C_C",NA,NA,NA
"81","Aconitic Acid",15.1,427441,0,"37401",-0.5,NA,NA,NA,15.04125,15.24,14.83,NA,55032,NA,"",427441,3,NA,8,"200821_Smp_50ppt-3C_A",NA,NA,NA
"82","Aconitic Acid",15.17,874069,0,"72905",-1.2,NA,NA,NA,15.04125,15.24,14.83,NA,55032,NA,"",874069,3,NA,8,"200821_Smp_50ppt-3C_B",NA,NA,NA
"83","Aconitic Acid",15.14,714478,0,"50123",0.4,NA,NA,NA,15.04125,15.24,14.83,NA,55032,NA,"",714478,3,NA,8,"200821_Smp_50ppt-3C_C",NA,NA,NA
"84","Aconitic Acid",15.21,880108,0,"53022",-0.6,NA,NA,NA,15.04125,15.24,14.83,NA,64883,NA,"",880108,1,NA,8,"200821_Smp_Ev15SW_A",NA,NA,NA
"85","Aconitic Acid",15.09,2857836,0,"151922",0.6,NA,NA,NA,15.04125,15.24,14.83,NA,64883,NA,"",2857836,3,NA,8,"200821_Smp_Ev32Core_A",NA,NA,NA
"86","Aconitic Acid",15.1,1693195,0,"93074",-0.2,NA,NA,NA,15.04125,15.24,14.83,NA,64883,NA,"",1693195,3,NA,8,"200821_Smp_Ev32Core_B",NA,NA,NA
"87","Aconitic Acid",15.12,1357627,0,"93640",-0.6,NA,NA,NA,15.04125,15.24,14.83,NA,64883,NA,"",1357627,3,NA,8,"200821_Smp_Ev32Core_C",NA,NA,NA
"88","Aconitic Acid",15.12,1600482,0,"85464",-0.7,NA,NA,NA,15.04125,15.24,14.83,NA,64883,NA,"",1600482,1,NA,8,"200821_Smp_Ev37Core_A",NA,NA,NA
"89","Aconitic Acid",15.1,1479490,0,"78879",0.6,NA,NA,NA,15.04125,15.24,14.83,NA,64883,NA,"",1479490,1,NA,8,"200821_Smp_Ev51Slush_A",NA,NA,NA
"90","Aconitic Acid",15.15,2429349,0,"164134",-0.4,NA,NA,NA,15.04125,15.24,14.83,NA,64883,NA,"",2429349,1,NA,8,"200821_Smp_EvXCore_A",NA,NA,NA
"91","Aconitic Acid",15.13,491071,0,"38323",-0.3,NA,NA,NA,15.04125,15.24,14.83,NA,64883,NA,"",491071,1,NA,8,"200821_Smp_EvXSW_A",NA,NA,NA
"92","Aconitic Acid",15.15,177389,0,"21392",0,NA,NA,NA,15.04125,15.24,14.83,NA,144347,"BlankFlag","BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",8,"200821_Smp_Hero1_A",NA,NA,NA
"93","Aconitic Acid",15.13,518180,0,"32713",-0.6,NA,NA,NA,15.04125,15.24,14.83,NA,144347,"BlankFlag","BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",8,"200821_Smp_Hero1_B",NA,NA,NA
"94","Aconitic Acid",15.23,486271,0,"30949",-0.9,NA,NA,NA,15.04125,15.24,14.83,NA,144347,"BlankFlag","BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",8,"200821_Smp_Hero1_C",NA,NA,NA
"95","Aconitic Acid",15.18,2271148,0,"124939",-1,NA,NA,NA,15.04125,15.24,14.83,NA,144347,NA,"",2271148,3,NA,8,"200821_Smp_StaB1_A",NA,NA,NA
"96","Aconitic Acid",15.1,630755,0,"50730",0.5,NA,NA,NA,15.04125,15.24,14.83,NA,144347,"BlankFlag","BlankFlag, ",NA,3,NA,8,"200821_Smp_StaB1_B",NA,NA,NA
"97","Aconitic Acid",15.04,910498,0,"75047",-0.3,NA,NA,NA,15.04125,15.24,14.83,NA,144347,NA,"",910498,3,NA,8,"200821_Smp_StaB1_C",NA,NA,NA
"98","Aconitic Acid",15.19,941237,0,"59044",-0.7,NA,NA,NA,15.04125,15.24,14.83,NA,144347,NA,"",941237,3,NA,8,"200821_Smp_StaB1_D",NA,NA,NA
"99","Aconitic Acid",15.01,180948,0,"25314",-0.2,NA,NA,NA,15.04125,15.24,14.83,NA,144347,"BlankFlag","BlankFlag, ",NA,3,NA,8,"200821_Smp_StaB1_E",NA,NA,NA
"100","Aconitic Acid",15.01,613631,0,"42767",0.3,NA,NA,NA,15.04125,15.24,14.83,NA,144347,"BlankFlag","BlankFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",8,"200821_Smp_StaB2_A",NA,NA,NA
"101","Aconitic Acid",15.09,586882,0,"52909",0.1,NA,NA,NA,15.04125,15.24,14.83,NA,144347,"BlankFlag","BlankFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",8,"200821_Smp_StaB2_B",NA,NA,NA
"102","Aconitic Acid",15.15,2276076,0,"117594",-0.7,NA,NA,NA,15.04125,15.24,14.83,NA,144347,NA,"ReplicateFlag, ",NA,1,"ReplicateFlag",8,"200821_Smp_StaB2_C",NA,NA,NA
