MassFeature_Column,Identification,nmolEnviromed,nmolEnviromin,nmolEnviromax,nmolCmed,nmolCmin,nmolCmax,molFractionmed,molFractionmin,molFractionmax
Homoserine_X_HILICPos,Homoserine,2.323288158650122,0.1782823658145997,16.47955648850052,9.293152634600489,0.7131294632583988,65.91822595400208,0.01238408188431976,5.537778301660215e-4,0.018082602270129443
beta-Alanine_X_HILICPos,beta-Alanine,3.1871532076017033,0.1158456371536323,31.524984448656486,9.56145962280511,0.34753691146089694,94.57495334596946,0.012272542718708961,4.241259777072152e-4,0.034620758065846545
Homarine_X_HILICPos,Homarine,1.4797011963598823,0.16447598778349873,8.825925308616425,10.357908374519177,1.1513319144844911,61.78147716031497,0.01136854474734064,0.001282256846955853,0.03474108734934868
Asparagine_X_HILICPos,Asparagine,3.0140342261581514,0.17852549707347487,38.470840969094816,12.056136904632606,0.7141019882938995,153.88336387637926,0.010646490247077981,0.003869861148553046,0.03039159503377884
Choline_X_HILICPos,Choline,2.0581986735154363,0.1887253608559688,12.251282020754285,10.29099336757718,0.943626804279844,61.25641010377143,0.009867354126585185,0.0037370507795973823,0.018614454158180697
Threonine_X_HILICPos,Threonine,2.4254681736685257,0.21888585372808472,29.33514532162962,9.701872694674103,0.8755434149123389,117.34058128651849,0.009657901814343468,0.004382393612840402,0.02317448317774574
AMP_X_HILICNeg,AMP,0.8655587497419748,0.018135749101578762,29.531454029022086,8.655587497419749,0.18135749101578763,295.31454029022086,0.00961452022070583,0.0015751078144004265,0.054686052402377325
Fructose 6 phosphate_X_HILICNeg,Fructose 6 phosphate,1.6825477212113884,0.06759925585966102,14.965253987619434,10.09528632726833,0.4055955351579661,89.7915239257166,0.00925952935334286,0.002737608920091154,0.02935678709683898
Lysine_X_HILICPos,Lysine,1.2183066796534994,0.039185956319418534,50.98312818446037,7.309840077920995,0.2351157379165112,305.8987691067622,0.009250805409300332,0.0010021188595381494,0.10183139814739195
DMSP_X_HILICPos,DMSP,1.6878238033367627,0.1247099512703464,34.9047712212259,8.439119016683813,0.623549756351732,174.5238561061295,0.007549522606906658,5.512548275429932e-4,0.09988663864364467
Glucose 6 phosphate_X_HILICNeg,Glucose 6 phosphate,1.3570886288579307,0.002176730470493585,20.68447346343438,8.142531773147585,0.01306038282296151,124.10684078060628,0.0075038728791816285,1.550154686095145e-5,0.027280114188661154
glycerol 3 phosphate_X_HILICNeg,glycerol 3 phosphate,3.0971041400171946,0.04076485884478907,12.185583879336756,9.291312420051584,0.12229457653436722,36.55675163801027,0.007330244360601505,7.260156987898855e-5,0.03381368875292522
Serine_X_HILICPos,Serine,2.7638052674512537,0.2840571938609452,14.45210644077348,8.291415802353761,0.8521715815828356,43.356319322320445,0.00730991311140421,0.003176706527688648,0.023680982623467312
Tyrosine_X_HILICPos,Tyrosine,0.6795927033946432,0.048528657111573906,11.848609499381594,6.116334330551788,0.43675791400416514,106.63748549443434,0.0069010767009596505,0.002947942611923804,0.019747023340182947
Citric Acid_X_HILICNeg,Citric Acid,0.5639632380701618,0.14143856977570418,26.531052551410422,3.383779428420971,0.8486314186542251,159.18631530846253,0.006639961344650204,0.001230506181585304,0.08697465159718984
Cys-Gly_X_HILICPos,Cys-Gly,0.9040979882727519,0.04874863077503855,18.36702825798744,4.52048994136376,0.24374315387519274,91.8351412899372,0.0055427398805641985,6.499600478971912e-4,0.02474054388995204
Glucose 1 phosphate_X_HILICNeg,Glucose 1 phosphate,1.0474795579709546,0.041609657844168396,9.355324706856505,6.284877347825727,0.24965794706501038,56.13194824113903,0.005534806746770293,0.0016850920772355892,0.018351995620534876
Ornithine_X_HILICPos,Ornithine,0.8198285458188511,0.06090573843670173,27.325111202487644,4.099142729094256,0.30452869218350864,136.6255560124382,0.005531211423022245,5.075351571834205e-4,0.04317771654717649
Glutathione Disulfide_X_HILICPos,Glutathione Disulfide,0.2469411483920148,2.6650606216842137e-5,3.1684567513308988,4.938822967840296,5.330121243368427e-4,63.369135026617975,0.005487518992558941,3.597620337543839e-6,0.01251525207700144
Gonyol_X_HILICPos,Gonyol,0.7638600706494516,0.07904361296916923,22.664243125358176,5.347020494546161,0.5533052907841847,158.64970187750723,0.004914090081461268,0.0018635813961125727,0.10559308326788175
L-Pyroglutamic acid_X_HILICNeg,L-Pyroglutamic acid,0.9885090772475746,0.08819201725890517,10.027393433266857,4.942545386237873,0.4409600862945259,50.13696716633429,0.0045315247311742855,0.001056683892536682,0.017716704983064078
Trimethylammonium Propionate (TMAP)_X_HILICPos,Trimethylammonium Propionate (TMAP),0.576696483025402,0.019446127674070467,7.325020966531478,3.460178898152412,0.1166767660444228,43.95012579918887,0.0036986520208198343,7.875218729076956e-4,0.014015321868452961
Inosine_X_HILICNeg,Inosine,0.37525623992958435,0.009815401936922504,3.1780276309870015,3.7525623992958437,0.09815401936922505,31.780276309870015,0.0034312975072961728,1.2566627544423713e-4,0.009846143879435415
Leucine_X_HILICPos,Leucine,0.3818236900982806,0.08768475774855403,21.50092678860191,2.2909421405896837,0.5261085464913242,129.00556073161147,0.0032262849536072967,6.569324997688938e-4,0.023889121231327973
GMP_X_HILICNeg,GMP,0.2746054090745428,0.001220230196426556,36.67273999116446,2.746054090745428,0.012202301964265558,366.7273999116446,0.003120074715873781,4.062054493603258e-6,0.06791021461133212
UDP-glucosamine_X_HILICNeg,UDP-glucosamine,0.1568100523389141,1.0237101794141162e-5,2.3977242672141403,2.6657708897615398,1.7403073050039977e-4,40.76131254264038,0.002730007176225872,1.1746383746614002e-6,0.007548139253508766
Guanine_X_HILICPos,Guanine,0.4305524112849384,0.04262308285221213,14.830124200644738,2.1527620564246917,0.21311541426106062,74.15062100322369,0.002565292276545699,5.597255573911606e-4,0.032312258613690546
Histidine_X_HILICPos,Histidine,0.3337024718232031,0.04266081920982524,6.1301817788385735,2.0022148309392183,0.2559649152589515,36.78109067303144,0.0025613005689554573,0.001319426525644222,0.011129371543455153
Tryptophan_X_RP,Tryptophan,0.16258344901715682,0.021821840391437045,3.719823835937345,1.7884179391887252,0.2400402443058075,40.918062195310796,0.0022345112849551547,0.0011511216001857307,0.007577165998048891
Uridine_X_HILICNeg,Uridine,0.2249660362435786,0.030331129644547705,13.58275721517661,2.0246943261922077,0.27298016680092935,122.24481493658949,0.0021420475699495695,9.679590142514218e-4,0.022637173059516378
Vitamin B3_X_HILICPos,Vitamin B3,0.3358122700308642,0.010880658316076786,4.414575018393579,2.0148736201851856,0.06528394989646072,26.487450110361475,0.0021359842596383734,3.279147766296478e-4,0.004904919626771756
Ketoglutaric Acid_X_HILICNeg,Ketoglutaric Acid,0.3269608944244321,0.038606595908490506,2.6390901449791295,1.6348044721221604,0.19303297954245252,13.195450724895647,0.0020324198486379695,3.9428207623624754e-4,0.0036906079720116602
Adenosine_X_HILICPos,Adenosine,0.15318384655545894,0.024737152517919955,9.343615782412732,1.5318384655545896,0.24737152517919955,93.43615782412732,0.0020298942256697407,7.55391842455165e-4,0.01730241463229512
beta-Glutamic acid_X_HILICPos,beta-Glutamic acid,0.47868909617160205,0.036547393253006634,21.87471277886886,2.3934454808580106,0.18273696626503316,109.3735638943443,0.0019792700133125897,6.498507348755855e-4,0.02872016687858374
Ribose 5 phosphate_X_HILICNeg,Ribose 5 phosphate,0.31888036052805907,2.0613296061441012e-5,2.2716958163041694,1.5944018026402953,1.0306648030720507e-4,11.358479081520848,0.0018178930505647398,6.95657844807176e-7,0.003124968443669321
Methionine_X_HILICPos,Methionine,0.19301199142815298,0.013718754924982582,7.554360256497759,0.965059957140765,0.06859377462491291,37.771801282488795,0.0017561950364384526,4.349704358710244e-4,0.007930385549502301
UDP-glucose_X_HILICNeg,UDP-glucose,0.11152021664020251,9.877820535504353e-6,1.0320259122162296,1.6728032496030376,1.481673080325653e-4,15.480388683243444,0.0017139429387039336,1.0000705357317784e-6,0.004186684241143808
Glycine_X_HILICPos,Glycine,0.9326956375369492,0.06252721662873242,6.155564361414715,1.8653912750738983,0.12505443325746485,12.31112872282943,0.0016491631479140692,9.921669539209397e-4,0.013089456126693624
Guanosine_X_HILICPos,Guanosine,0.13502090814476886,0.02126988473382462,18.426883358093406,1.3502090814476886,0.21269884733824618,184.26883358093406,0.0015642490424297166,4.2467923998710453e-4,0.03412271904874302
4-Hydroxyisoleucine_X_HILICPos,4-Hydroxyisoleucine,0.21161787713432673,0.062887466133381,3.3425071356707203,1.2697072628059605,0.377324796800286,20.055042814024322,0.0014063422033036947,2.3844863521763437e-4,0.013350939972668103
Trigonelline_X_HILICPos,Trigonelline,0.09872831539351737,0.005101080417694348,1.511479291127313,0.6910982077546216,0.03570756292386044,10.580355037891191,0.0011719253760220474,4.396649026499941e-5,0.003546994334679244
Hypoxanthine_X_HILICPos,Hypoxanthine,0.22790087024770006,0.026551127126008697,7.377796532344205,1.1395043512385001,0.1327556356300435,36.88898266172102,0.0011588946005484076,3.7811139297347986e-4,0.0068310650634633395
Gluconic Acid_X_HILICNeg,Gluconic Acid,0.1493837766591299,0.02482731900914532,4.8740955797311845,0.8963026599547794,0.14896391405487192,29.244573478387107,0.0011579929405485692,2.9155292441062833e-4,0.0072165330576256966
Citrulline_X_HILICPos,Citrulline,0.2368602194488149,0.009089496916135772,1.065203003855827,1.4211613166928894,0.05453698149681463,6.391218023134961,0.0011520680919046957,4.736590986581648e-4,0.003863451772016674
Methionine Sulfoxide_X_HILICPos,Methionine Sulfoxide,0.17270620212464177,0.018345359486328473,5.720048136499703,0.8635310106232089,0.09172679743164236,28.600240682498516,0.0010960812198825792,4.538681169260952e-4,0.005788226999345098
Cytidine_X_HILICPos,Cytidine,0.05880668567490742,1.0551911578782044e-4,5.161165890376461,0.5292601710741668,9.49672042090384e-4,46.45049301338815,0.001023365572783602,2.5601489091676538e-6,0.008601656025978356
Adenosyl Methionine_X_RP,Adenosyl Methionine,0.08141690481952554,0.0019076289884882877,0.8941018812708065,1.221253572292883,0.028614434827324314,13.411528219062097,0.001023364831747941,1.9313608074147332e-4,0.0044851800086117615
Xanthine_X_RP,Xanthine,0.11719540068131098,0.00936941035955179,2.5783523801298616,0.585977003406555,0.04684705179775894,12.891761900649307,9.042895899666419e-4,1.562768824364505e-4,0.0032723828114569905
Cytosine_X_HILICPos,Cytosine,0.1440538392177505,0.03652993593783932,1.9959675740163274,0.576215356871002,0.14611974375135728,7.98387029606531,7.531288297125702e-4,1.341545520502432e-4,0.003697270575179875
Trimethylamine N-oxide_X_HILICPos,Trimethylamine N-oxide,0.24643217669873196,0.0477645735870955,1.2524083934978287,0.7392965300961958,0.1432937207612865,3.757225180493486,7.093014948395817e-4,1.445798020719907e-4,0.007398122196740783
Carnitine_X_HILICPos,Carnitine,0.06892110882253177,0.0145178549855353,1.4914745533423406,0.48244776175772247,0.10162498489874709,10.440321873396384,5.552152933586351e-4,1.608935491041849e-4,0.002741501472510555
N-Acetylglucosamine_X_HILICPos,N-Acetylglucosamine,0.060103485398978626,0.008019052863407821,0.95196459730072025,0.480827883191829,0.06415242290726257,7.615716778405762,5.201324551244231e-4,7.396184657538287e-5,0.0022341430449345245
Adenine_X_HILICPos,Adenine,0.11986447496667707,0.016271734681872062,3.0351836554314753,0.5993223748333854,0.08135867340936032,15.175918277157376,4.680228581956771e-4,1.8956333270719463e-4,0.004373832279569088
Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,Dimethylsulfonioacetate (DMS-Ac),0.08374963334931818,0.019091812270802942,35.1835442966184,0.3349985333972727,0.07636724908321177,140.7341771864736,4.4725055426038276e-4,1.2106214495166282e-4,0.036955082292282344
DHAP_X_HILICNeg,DHAP,0.17211293419559087,2.069640393588078e-5,2.4144841890671676,0.5163388025867727,6.208921180764234e-5,7.243452567201503,4.207080214214901e-4,5.39250968682993e-7,0.0016783268294709689
Cysteic Acid_X_HILICNeg,Cysteic Acid,0.13080810603476076,0.022187414555855163,26.648694394051446,0.3924243181042823,0.0665622436675655,79.94608318215434,3.476577345517262e-4,7.934264988332374e-5,0.02099286855550054
Acetyl-L-carnitine_X_HILICPos,Acetyl-L-carnitine,0.0368993339051865,0.00979738471631528,1.0928356508287074,0.33209400514667853,0.08817646244683752,9.835520857458366,3.455366450386615e-4,1.3323894368993293e-4,0.0025826880857322252
Acetylglutamic acid_X_HILICNeg,Acetylglutamic acid,0.02369497534031107,0.002533302823834567,0.19305763966657055,0.1658648273821775,0.017733119766841967,1.3514034776659938,3.098591432671051e-4,1.683360019574601e-5,9.514033812821128e-4
trans Hydroxyl proline_X_HILICPos,trans Hydroxyl proline,0.07035868636715864,0.00864927719995577,3.4127405908101323,0.35179343183579315,0.04324638599977885,17.06370295405066,2.8330465487133106e-4,1.7615453599108562e-4,0.004480720742357184
FAD_X_HILICNeg,FAD,0.011016775531858017,2.3763077900874067e-6,0.08336206543016127,0.2974529393601665,6.416031033235998e-5,2.250775766614354,2.558622115892889e-4,1.564666341745441e-7,7.468407370715816e-4
(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,(3-Carboxypropyl)trimethylammonium (TMAB),0.027966510645959803,0.006035568174575136,1.109189746437811,0.1957655745217186,0.04224897722202595,7.764328225064678,2.5416653497193736e-4,6.337221776530813e-5,0.0020165058461140473
Isobutyryl-L-carnitine_X_RP,Isobutyryl-L-carnitine,0.016959141661936468,0.005402904039132862,0.44082340330337094,0.18655055828130113,0.05943194443046148,4.84905743633708,2.280246350881372e-4,7.187021946798404e-5,0.0015444144322149644
Phosphoglyceric Acid_X_HILICNeg,Phosphoglyceric Acid,0.0778413192299292,2.2858324941999808e-5,0.652449740484489,0.23352395768978762,6.857497482599942e-5,1.957349221453467,0.00021978910117635432,2.2828093048051952e-08,7.991720624184211e-4
Argininosuccinic Acid_X_HILICPos,Argininosuccinic Acid,0.025159246856214255,9.077875619023012e-7,0.17551445572900665,0.25159246856214257,9.077875619023013e-6,1.7551445572900666,2.083725129630511e-4,7.884225099052303e-8,5.842744145114697e-4
Cystathionine_X_HILICPos,Cystathionine,0.023817470287123166,1.2335952504930825e-5,0.21040012237171135,0.16672229200986216,8.635166753451577e-5,1.4728008566019795,1.666476061629423e-4,6.874767419949478e-8,4.0085707763341653e-4
Deoxyadenosine_X_HILICPos,Deoxyadenosine,0.019550771122664325,0.0019226529461794752,2.893167171692885,0.1955077112266433,0.01922652946179475,28.931671716928847,1.5681455429502876e-4,2.9415005220552257e-5,0.005856156480689098
Stachydrine hydrochloride_X_HILICPos,Stachydrine hydrochloride,0.01568976402742547,0.007771555106318019,0.7439923150541506,0.10982834819197829,0.054400885744226135,5.207946205379055,1.2696406408469133e-4,2.1588417933291067e-5,0.0012745079977222729
ADP_X_HILICNeg,ADP,0.012110270587593442,6.977104656438084e-6,0.7128091992045267,0.12110270587593444,6.977104656438084e-5,7.128091992045267,1.2089594316514696e-4,5.829836794114302e-8,0.004452747913252306
Chitobiose_X_HILICPos,Chitobiose,0.0029708350408686615,3.1598974760286876e-5,0.4246721226999227,0.047533360653898585,5.0558359616459e-4,6.7947539631987635,1.2042828505975376e-4,1.3276009975270055e-7,0.002261922459382551
Creatine_X_HILICPos,Creatine,0.026080940673868538,0.003732726644725093,0.34960976189256565,0.10432376269547415,0.014930906578900373,1.3984390475702626,1.2024244121088128e-4,5.5462009859209866e-6,0.0013583410648285931
Ophthalmic Acid_X_HILICPos,Ophthalmic Acid,0.011418843412392181,5.808720654961044e-4,0.14498244691470713,0.12560727753631398,0.006389592720457148,1.5948069160617784,1.1851829835581036e-4,3.833241520437073e-5,5.23763626012406e-4
Ectoine_X_HILICPos,Ectoine,0.015501349585621611,0.004316280915231689,0.19642648178260017,0.09300809751372967,0.025897685491390134,1.178558890695601,1.1514415379221768e-4,8.621144603067274e-6,6.93951696513765e-4
PEP_X_HILICNeg,PEP,0.03747508276818063,6.147310943703356e-6,0.5641933606491992,0.1124252483045419,1.8441932831110067e-5,1.6925800819475976,1.0328701114419948e-4,5.767180327215446e-8,3.3341257152627986e-4
Trimethyl-L-lysine_X_HILICPos,Trimethyl-L-lysine,0.008492058039806745,0.0022663977087592074,0.1650722511772943,0.07642852235826071,0.020397579378832867,1.4856502605956488,8.32885303452268e-5,4.065790419359217e-5,4.476619902979525e-4
IAA_X_RP,IAA,0.004861525437767065,3.24722980500096e-4,0.28383226432643177,0.04861525437767065,0.00324722980500096,2.8383226432643176,7.790472819698427e-5,1.0140798603062887e-5,8.117238955328139e-4
Adenosyl Homocysteine_X_HILICPos,Adenosyl Homocysteine,0.0038654317107936886,1.4839183707583442e-6,0.11994195639866577,0.054116043951111636,2.077485719061682e-5,1.6791873895813207,6.291340524293728e-5,1.0501633958250166e-8,8.185509164659723e-4
N(e)-Acetyl-Lysine_X_HILICPos,N(e)-Acetyl-Lysine,0.008044976312697969,0.001297399345535232,0.09365864446219238,0.06435981050158375,0.010379194764281856,0.749269155697539,6.276942008300647e-5,3.3934139616977948e-6,4.3930845543794394e-4
Agmatine_X_RP,Agmatine,0.006659795883092909,2.7356565355807435e-6,0.4213339921126634,0.033298979415464544,1.3678282677903717e-5,2.106669960563317,4.981241715026236e-5,5.525426826182856e-9,0.0023303868698170737
Orotic Acid_X_HILICNeg,Orotic Acid,0.011393169647856236,4.5557304281939367e-4,0.05818379889487362,0.05696584823928118,0.0022778652140969685,0.2909189944743681,4.8087076201423036e-5,1.114414895930927e-5,8.333568721693814e-5
Ethyl Dihydroxybenzoate_X_HILICNeg,Ethyl Dihydroxybenzoate,0.008069098606502548,0.0010471345181477412,0.1784079182681368,0.07262188745852294,0.009424210663329671,1.6056712644132312,4.7369267947622206e-5,2.5130389579136354e-5,4.2162973413431185e-4
Aconitic Acid_X_HILICNeg,Aconitic Acid,0.005797664446042676,0.0011246299449650468,0.13970408513620103,0.034785986676256056,0.006747779669790281,0.8382245108172062,4.5232153389767024e-5,6.673354257637213e-6,3.0831915904229657e-4
Propionyl-L-carnitine_X_HILICPos,Propionyl-L-carnitine,0.004569113853459035,0.0010719598200388252,0.17476889650907712,0.04569113853459035,0.010719598200388251,1.7476889650907712,4.3941163800230105e-5,1.1307539010729671e-5,4.589218540757616e-4
N-acetyltaurine_X_HILICNeg,N-acetyltaurine,0.008239140963493962,1.910251358127535e-6,0.059502476669922214,0.03295656385397585,7.64100543251014e-6,0.23800990667968885,4.1112691739868133e-5,2.0064350408646045e-9,1.0732938850790476e-4
cAMP_X_HILICNeg,cAMP,0.0031990333334677742,1.8619960712647516e-7,0.1932901626456942,0.03199033333467774,1.8619960712647515e-6,1.932901626456942,3.879887321802555e-5,4.540817471234696e-9,6.319503116349117e-4
cGMP_X_HILICNeg,cGMP,0.002553574042341359,9.722324535080115e-7,0.12234017077981411,0.02553574042341359,9.722324535080114e-6,1.2234017077981412,3.72106604493686e-5,2.370966394140601e-8,3.999836721721238e-4
Propionylglycine_X_HILICNeg,Propionylglycine,0.006100873726908372,0.001050597927348894,0.07123445230212883,0.03050436863454186,0.00525298963674447,0.35617226151064413,2.9715283595299377e-5,8.438319675809196e-6,3.3118092963819323e-4
Muramic Acid_X_HILICPos,Muramic Acid,0.002368382665797142,4.462509280267354e-6,0.04707769305410015,0.021315443992174277,4.016258352240619e-5,0.42369923748690136,2.8751274593038286e-5,1.3130909936462382e-8,8.446905709644732e-4
Glutathione_X_RP,Glutathione,0.0025049726281085047,2.143180589615277e-5,0.12777034288538264,0.02504972628108505,2.143180589615277e-4,1.2777034288538265,2.8494489899000878e-5,2.6657738964806173e-7,4.5343213175117e-4
Vitamin B6_X_RP,Vitamin B6,0.00293467934755557,1.3485446522933054e-4,0.0212981519103856,0.02347743478044456,0.0010788357218346444,0.1703852152830848,2.813698282473512e-5,2.9178998850344115e-6,1.8054576416257114e-4
Turicine_X_HILICPos,Turicine,0.002888785889406215,7.916791479888805e-4,0.016586483676581946,0.020221501225843506,0.005541754035922163,0.11610538573607362,2.6772415448355365e-5,1.5018368708946733e-6,2.1008451098555197e-4
Betonicine_X_HILICPos,Betonicine,0.0035115231822149076,3.8532207593090984e-4,0.013750754682861837,0.02458066227550435,0.0026972545315163687,0.09625528278003286,2.4574099977909617e-5,1.3634548494037293e-6,1.9016495862011478e-4
Cysteinesulfinic acid_X_HILICNeg,Cysteinesulfinic acid,0.006861977875202079,2.811076434997709e-6,0.1410251301982689,0.020585933625606238,8.433229304993127e-6,0.4230753905948067,2.3686434645857923e-5,7.450076443043447e-9,3.0447117857173065e-4
Kynurenine_X_RP,Kynurenine,0.002788260873085001,7.92354367426665e-4,0.09523448542165133,0.02788260873085001,0.007923543674266651,0.9523448542165134,2.2926363340702215e-5,1.0483211536839595e-5,3.55668073482364e-4
Methylthioadenosine_X_RP,Methylthioadenosine,0.002188419337226539,3.5748269392975406e-5,0.023819424392481706,0.024072612709491927,3.932309633227295e-4,0.2620136683172988,2.1445731937938578e-5,7.76621714719454e-8,8.566375912737733e-5
C14-HSL_X_RP,C14-HSL,0.0010830263498623404,2.573662441281655e-4,0.013986279578391438,0.01949447429752213,0.004632592394306979,0.2517530324110459,1.9359044088203922e-5,8.14262619385566e-6,1.6414429515975432e-4
Anserine_X_HILICPos,Anserine,0.0011019177937151585,1.3958385705063942e-4,0.010286861495629405,0.011019177937151585,0.0013958385705063942,0.10286861495629405,1.7901815686428927e-5,1.4755898861086812e-6,3.0060586437006165e-4
Vitamin B5_X_RP,Vitamin B5,0.0011446404514211016,9.817844427628634e-5,0.011303650769847748,0.010301764062789917,8.83605998486577e-4,0.10173285692862974,1.4833147777124518e-5,5.698498493838668e-7,5.1425683227995436e-5
Pyridoxal_X_RP,Pyridoxal,0.0014182595638479205,2.1092366279769817e-4,0.042740692069767466,0.011346076510783364,0.0016873893023815853,0.34192553655813973,1.3015463733497291e-5,5.488429243962038e-6,9.187286725094297e-5
Vitamin B2_X_RP,Vitamin B2,6.234990633462e-4,5.925450134226259e-6,0.03878055684990875,0.010599484076885402,1.007326522818464e-4,0.6592694664484487,1.0947912568280354e-5,2.6451168643015917e-8,1.2208286308576684e-4
Resorcylic Acid_X_HILICNeg,Resorcylic Acid,0.001365296696046334,1.920819294529098e-7,0.04636241270832471,0.009557076872324339,1.3445735061703686e-6,0.324536888958273,7.67413637424285e-6,4.144939923514478e-9,6.009741781977651e-5
7-dehydrocholesterol_X_RP,7-dehydrocholesterol,1.2981743830993412e-4,9.844419124648155e-7,0.010176855631630306,0.003505070834368221,2.6579931636550018e-5,0.27477510205401823,7.323375816020159e-6,5.308955526265601e-8,8.808731073336078e-5
RP B12_X_RP,RP B12,4.283103399854516e-5,1.5722895170480035e-5,0.002047056919813188,0.002698355141908345,9.905423957402423e-4,0.12896458594823085,6.103209707350334e-6,1.2845669566869426e-6,4.576702684391342e-5
3OHC12-HSL_X_RP,3OHC12-HSL,3.853554523706137e-4,7.922234766994754e-5,0.005709899629930561,0.0061656872379298195,0.0012675575627191606,0.09135839407888897,5.3005518675556855e-6,1.9182094554081676e-6,6.496123658517841e-5
Methylmalonyl carnitine_X_HILICPos,Methylmalonyl carnitine,3.8957471324690913e-4,1.8573368996662214e-7,0.006616929989204342,0.004285321845716001,2.0430705896328436e-6,0.07278622988124776,5.114803381137047e-6,8.027201213874491e-10,5.062112603832697e-5
6-Methyladenine_X_HILICPos,6-Methyladenine,3.9388346380376594e-4,8.827460681348278e-5,0.00278250582408578,0.0023633007828225954,5.296476408808967e-4,0.01669503494451468,2.6762091435602857e-6,6.990781823644655e-7,1.4103177228803368e-5
Indole 3 methyl acetate_X_RP,Indole 3 methyl acetate,1.2600185652045947e-4,1.2716433100805118e-5,0.006823734147257393,0.0013860204217250544,1.398807641088563e-4,0.07506107561983132,2.0765507373801247e-6,2.2897070012352722e-7,2.548346961762637e-5
3OC12-HSL_X_RP,3OC12-HSL,6.09927749483527e-5,3.14466776719419e-6,0.006600777880637587,9.758843991736432e-4,5.031468427510704e-5,0.10561244609020139,1.6685189186267946e-6,6.981199385279451e-8,2.7732543113399084e-5
Hydroxo B12_X_RP,Hydroxo B12,1.8556172260350437e-5,6.443971598633903e-7,0.006491538848984487,0.001150482680141727,3.99526239115302e-5,0.4024754086370382,1.2932522245527706e-6,1.479677419670056e-8,1.3158686217248653e-4
Vitamin B1_X_RP,Vitamin B1,8.031902951613731e-5,2.2428546533685793e-7,0.16673837925381188,9.638283541936476e-4,2.691425584042295e-6,2.0008605510457427,1.1133608940544532e-6,3.9222311878436995e-9,6.660714196592201e-4
